hints_learningphase_1	response_learningphase_1	wordpairs_learningphase_1	condition_learningphase_1	hints_testfeedback_1[1]	response_testfeedback_1[1]	wordpairs_testfeedback_1[1]	condition_testfeedback_1[1]	hints_testfeedback_1[2]	response_testfeedback_1[2]	wordpairs_testfeedback_1[2]	condition_testfeedback_1[2]	hints_testfeedback_1[3]	response_testfeedback_1[3]	wordpairs_testfeedback_1[3]	condition_testfeedback_1[3]	hints_learningphase_2	response_learningphase_2	wordpairs_learningphase_2	condition_learningphase_2	hints_testfeedback_2[1]	response_testfeedback_2[1]	wordpairs_testfeedback_2[1]	condition_testfeedback_2[1]	hints_testfeedback_2[2]	response_testfeedback_2[2]	wordpairs_testfeedback_2[2]	condition_testfeedback_2[2]	hints_testfeedback_2[3]	response_testfeedback_2[3]	wordpairs_testfeedback_2[3]	condition_testfeedback_2[3]	hints_learningphase_3	response_learningphase_3	wordpairs_learningphase_3	condition_learningphase_3	hints_testfeedback_3[1]	response_testfeedback_3[1]	wordpairs_testfeedback_3[1]	condition_testfeedback_3[1]	hints_testfeedback_3[2]	response_testfeedback_3[2]	wordpairs_testfeedback_3[2]	condition_testfeedback_3[2]	hints_testfeedback_3[3]	response_testfeedback_3[3]	wordpairs_testfeedback_3[3]	condition_testfeedback_3[3]	hints_learningphase_4	response_learningphase_4	wordpairs_learningphase_4	condition_learningphase_4	hints_testfeedback_4[1]	response_testfeedback_4[1]	wordpairs_testfeedback_4[1]	condition_testfeedback_4[1]	hints_testfeedback_4[2]	response_testfeedback_4[2]	wordpairs_testfeedback_4[2]	condition_testfeedback_4[2]	hints_testfeedback_4[3]	response_testfeedback_4[3]	wordpairs_testfeedback_4[3]	condition_testfeedback_4[3]	TFPerformance_1[1]	TFPerformance_1[2]	TFPerformance_1[3]	TFPerformance_2[1]	TFPerformance_2[2]	TFPerformance_2[3]	TFPerformance_3[1]	TFPerformance_3[2]	TFPerformance_3[3]	TFPerformance_4[1]	TFPerformance_4[2]	TFPerformance_4[3]	TFKey_1[1]	TFHintTime_1[1]	TFKeyTime_1[1]	TFRT_1[1]	TFKey_1[2]	TFHintTime_1[2]	TFKeyTime_1[2]	TFRT_1[2]	TFKey_1[3]	TFHintTime_1[3]	TFKeyTime_1[3]	TFRT_1[3]	TFKey_2[1]	TFHintTime_2[1]	TFRT_2[1]	TFKeyTime_2[1]	TFKey_2[2]	TFHintTime_2[2]	TFKeyTime_2[2]	TFRT_2[2]	TFKey_2[3]	TFHintTime_2[3]	TFKeyTime_2[3]	TFRT_2[3]	TFKey_3[1]	TFHintTime_3[1]	TFKeyTime_3[1]	TFRT_3[1]	TFKey_3[2]	TFHintTime_3[2]	TFKeyTime_3[2]	TFRT_3[2]	TFKey_3[3]	TFHintTime_3[3]	TFKeyTime_3[3]	TFRT_3[3]	TFKey_4[1]	TFHintTime_4[1]	TFKeyTime_4[1]	TFRT_4[1]	TFKey_4[2]	TFHintTime_4[2]	TFKeyTime_4[2]	TFRT_4[2]	TFKey_4[3]	TFHintTime_4[3]	TFKeyTime_4[3]	TFRT_4[3]
TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	BAT	DIRT	"BAT - DIRT"	b	CHALK	BOOK	"CHALK - BOOK"	fnt	CHALK	BOOK	"CHALK - BOOK"	fnt	CHALK	BOOK	"CHALK - BOOK"	fnt	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	    9.00	   22.00	   26.00	0	0	0	0	0	0	0	0	0	z	3230647.10	3232494.68	1847	z	3372463.77	3374965.05	2501	z	3498913.77	3500592.92	1679	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0
TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	PICNIC	HILL	"PICNIC - HILL"	b	CHALK	BOOK	"CHALK - BOOK"	fnt	CHALK	BOOK	"CHALK - BOOK"	fnt	CHALK	BOOK	"CHALK - BOOK"	fnt	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	    9.00	   22.00	   26.00	0	0	0	0	0	0	0	0	0	z	3230647.10	3232494.68	1847	z	3372463.77	3374965.05	2501	z	3498913.77	3500592.92	1679	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0
TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	ACCIDENT	SNOW	"ACCIDENT - SNOW"	t	CHALK	BOOK	"CHALK - BOOK"	fnt	CHALK	BOOK	"CHALK - BOOK"	fnt	CHALK	BOOK	"CHALK - BOOK"	fnt	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	    9.00	   22.00	   26.00	0	0	0	0	0	0	0	0	0	z	3230647.10	3232494.68	1847	z	3372463.77	3374965.05	2501	z	3498913.77	3500592.92	1679	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0
TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	COAST	THUNDER	"COAST - THUNDER"	nt	CHALK	BOOK	"CHALK - BOOK"	fnt	CHALK	BOOK	"CHALK - BOOK"	fnt	CHALK	BOOK	"CHALK - BOOK"	fnt	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	    9.00	   22.00	   26.00	0	0	0	0	0	0	0	0	0	z	3230647.10	3232494.68	1847	z	3372463.77	3374965.05	2501	z	3498913.77	3500592.92	1679	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0
TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	SURPRISE	SNAKE	"SURPRISE - SNAKE"	b	CHALK	BOOK	"CHALK - BOOK"	fnt	CHALK	BOOK	"CHALK - BOOK"	fnt	CHALK	BOOK	"CHALK - BOOK"	fnt	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	    9.00	   22.00	   26.00	0	0	0	0	0	0	0	0	0	z	3230647.10	3232494.68	1847	z	3372463.77	3374965.05	2501	z	3498913.77	3500592.92	1679	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0
TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	SERVANT	QUEEN	"SERVANT - QUEEN"	nt	CHALK	BOOK	"CHALK - BOOK"	fnt	CHALK	BOOK	"CHALK - BOOK"	fnt	CHALK	BOOK	"CHALK - BOOK"	fnt	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	    9.00	   22.00	   26.00	0	0	0	0	0	0	0	0	0	z	3230647.10	3232494.68	1847	z	3372463.77	3374965.05	2501	z	3498913.77	3500592.92	1679	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0
TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	ABDOMEN	THIGH	"ABDOMEN - THIGH"	nt	CHALK	BOOK	"CHALK - BOOK"	fnt	CHALK	BOOK	"CHALK - BOOK"	fnt	CHALK	BOOK	"CHALK - BOOK"	fnt	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	    9.00	   22.00	   26.00	0	0	0	0	0	0	0	0	0	z	3230647.10	3232494.68	1847	z	3372463.77	3374965.05	2501	z	3498913.77	3500592.92	1679	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0
TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	WOOD	TERMITE	"WOOD - OOOOOOO"	pb	CHALK	BOOK	"CHALK - BOOK"	fnt	CHALK	BOOK	"CHALK - BOOK"	fnt	CHALK	BOOK	"CHALK - BOOK"	fnt	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	    9.00	   22.00	   26.00	0	0	0	0	0	0	0	0	0	z	3230647.10	3232494.68	1847	z	3372463.77	3374965.05	2501	z	3498913.77	3500592.92	1679	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0
TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	BREATH	TICKLE	"BREATH - TICKLE"	nt	CHALK	BOOK	"CHALK - BOOK"	fnt	CHALK	BOOK	"CHALK - BOOK"	fnt	CHALK	BOOK	"CHALK - BOOK"	fnt	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	    9.00	   22.00	   26.00	0	0	0	0	0	0	0	0	0	z	3230647.10	3232494.68	1847	z	3372463.77	3374965.05	2501	z	3498913.77	3500592.92	1679	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0
TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	COLLEGE	CERTIFICATE	"COLLEGE - CERTIFICATE"	ft	CHALK	BOOK	"CHALK - BOOK"	fnt	CHALK	BOOK	"CHALK - BOOK"	fnt	CHALK	BOOK	"CHALK - BOOK"	fnt	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	    9.00	   22.00	   26.00	0	0	0	0	0	0	0	0	0	z	3230647.10	3232494.68	1847	z	3372463.77	3374965.05	2501	z	3498913.77	3500592.92	1679	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0
TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	COLLEGE	CERTIFICATE	"COLLEGE - CERTIFICATE"	ft	CHALK	BOOK	"CHALK - BOOK"	fnt	CHALK	BOOK	"CHALK - BOOK"	fnt	CHALK	BOOK	"CHALK - BOOK"	fnt	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	    9.00	   22.00	   26.00	0	0	0	0	0	0	0	0	0	z	3230647.10	3232494.68	1847	z	3372463.77	3374965.05	2501	z	3498913.77	3500592.92	1679	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0
TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	COLLEGE	CERTIFICATE	"COLLEGE - CERTIFICATE"	ft	SERVANT	QUEEN	"SERVANT - QUEEN"	nt	CHALK	BOOK	"CHALK - BOOK"	fnt	CHALK	BOOK	"CHALK - BOOK"	fnt	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	    9.00	   22.00	   26.00	0	0	0	0	0	0	0	0	0	z	3230647.10	3232494.68	1847	z	3372463.77	3374965.05	2501	z	3498913.77	3500592.92	1679	z	3636080.43	2085	3638165.73	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0
TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	COLLEGE	CERTIFICATE	"COLLEGE - CERTIFICATE"	ft	ADVICE	LESSON	"ADVICE - OOOOOO"	pb	CHALK	BOOK	"CHALK - BOOK"	fnt	CHALK	BOOK	"CHALK - BOOK"	fnt	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	    9.00	   22.00	   26.00	0	0	0	0	0	0	0	0	0	z	3230647.10	3232494.68	1847	z	3372463.77	3374965.05	2501	z	3498913.77	3500592.92	1679	z	3636080.43	2085	3638165.73	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0
TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	COLLEGE	CERTIFICATE	"COLLEGE - CERTIFICATE"	ft	LENS	PHYSICS	"LENS - PHYSICS"	b	CHALK	BOOK	"CHALK - BOOK"	fnt	CHALK	BOOK	"CHALK - BOOK"	fnt	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	    9.00	   22.00	   26.00	0	0	0	0	0	0	0	0	0	z	3230647.10	3232494.68	1847	z	3372463.77	3374965.05	2501	z	3498913.77	3500592.92	1679	z	3636080.43	2085	3638165.73	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0
TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	COLLEGE	CERTIFICATE	"COLLEGE - CERTIFICATE"	ft	CENT	BEGGAR	"CENT - BEGGAR"	t	CHALK	BOOK	"CHALK - BOOK"	fnt	CHALK	BOOK	"CHALK - BOOK"	fnt	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	    9.00	   22.00	   26.00	0	0	0	0	0	0	0	0	0	z	3230647.10	3232494.68	1847	z	3372463.77	3374965.05	2501	z	3498913.77	3500592.92	1679	z	3636080.43	2085	3638165.73	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0
TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	COLLEGE	CERTIFICATE	"COLLEGE - CERTIFICATE"	ft	SURPRISE	SNAKE	"SURPRISE - SNAKE"	b	CHALK	BOOK	"CHALK - BOOK"	fnt	CHALK	BOOK	"CHALK - BOOK"	fnt	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	    9.00	   22.00	   26.00	0	0	0	0	0	0	0	0	0	z	3230647.10	3232494.68	1847	z	3372463.77	3374965.05	2501	z	3498913.77	3500592.92	1679	z	3636080.43	2085	3638165.73	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0
TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	COLLEGE	CERTIFICATE	"COLLEGE - CERTIFICATE"	ft	BREATH	TICKLE	"BREATH - TICKLE"	nt	CHALK	BOOK	"CHALK - BOOK"	fnt	CHALK	BOOK	"CHALK - BOOK"	fnt	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	    9.00	   22.00	   26.00	0	0	0	0	0	0	0	0	0	z	3230647.10	3232494.68	1847	z	3372463.77	3374965.05	2501	z	3498913.77	3500592.92	1679	z	3636080.43	2085	3638165.73	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0
TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	COLLEGE	CERTIFICATE	"COLLEGE - CERTIFICATE"	ft	COAST	THUNDER	"COAST - THUNDER"	nt	CHALK	BOOK	"CHALK - BOOK"	fnt	CHALK	BOOK	"CHALK - BOOK"	fnt	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	    9.00	   22.00	   26.00	0	0	0	0	0	0	0	0	0	z	3230647.10	3232494.68	1847	z	3372463.77	3374965.05	2501	z	3498913.77	3500592.92	1679	z	3664097.10	2300	3666397.55	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0
TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	COLLEGE	CERTIFICATE	"COLLEGE - CERTIFICATE"	ft	CRACK	LOBSTER	"CRACK - LOBSTER"	t	CHALK	BOOK	"CHALK - BOOK"	fnt	CHALK	BOOK	"CHALK - BOOK"	fnt	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	    9.00	   22.00	   26.00	0	0	0	0	0	0	0	0	0	z	3230647.10	3232494.68	1847	z	3372463.77	3374965.05	2501	z	3498913.77	3500592.92	1679	z	3664097.10	2300	3666397.55	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0
TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	TOLL	BRIDGE	"TOLL - OOOOOO"	fpb	COLLEGE	CERTIFICATE	"COLLEGE - CERTIFICATE"	ft	TAPE	RADIO	"TAPE - RADIO"	nt	CHALK	BOOK	"CHALK - BOOK"	fnt	CHALK	BOOK	"CHALK - BOOK"	fnt	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	JAW	GUM	"JAW - OOO"	fpb	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	SCRATCH	MOSQUITO	"SCRATCH - MOSQUITO"	ft	    9.00	   22.00	   26.00	0	0	0	0	0	0	0	0	0	z	3230647.10	3232494.68	1847	z	3372463.77	3374965.05	2501	z	3498913.77	3500592.92	1679	z	3673063.77	2164	3675228.16	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0	m	0	0	0
